,index,issue_description,pred,y
1101,2275,finish start op process receiv help sinc territori sale director resign need respons review forecast futur plea help assign approv author op,GRP_2,GRP_0
1102,2118,german call caller disconnect,GRP_0,GRP_0
1103,4275,job job fail jobschedul receiv job job fail jobschedul,GRP_8,GRP_5
1104,1793,requir new driver local printer,GRP_0,GRP_0
1105,6106,hostnam current eperienc high cpu util plea investig observ alert monitoringtool hostnam current eperienc high cpu util plea investig,GRP_12,GRP_14
1106,4393,job job fail jobschedul receiv job job fail jobschedul,GRP_8,GRP_6
1107,5422,bobj error issu refresh global spend analyt v report bobj,GRP_9,GRP_9
1108,4988,job ppeutoolnetchap fail jobschedul receiv job ppeutoolnetchap fail jobschedul,GRP_8,GRP_8
1109,5428,hana report refresh analysi button deactiv high prioriti see attach workbook requir refresh msc requir,GRP_9,GRP_9
1110,7493,vip process payment potent secur attempt mjwane astmvqhc sent wednesday octob amto nwfodmhc eurcwkmsubject rakthyesh fw process payment potent secur attemptdo open see attach receiv earlier today marcmjwan astmvqhcdirector human resourc origin messag mailto sent tuesday octob pmto mjwane astmvqhc subject process paymenti made list item need find compani com offer discount bulk order find contact detail item list attach,GRP_13,GRP_26
1111,1672,crm app instal,GRP_0,GRP_0
1112,5338,key figur taken analyz key figur taken analyz sale revenu key figur get remov autamat,GRP_0,GRP_9
1113,7318,wireless access point funktioniert nicht jphgfmb gjbtuwek,GRP_0,GRP_24
1114,3365,erp work erp outag erp work erp outag aeophctw nvjyhizu unit kingdom,GRP_0,GRP_0
1115,3944,lhqsm h drive space consum space avail gb volum h label dat lhqsm eead server lhqsm space consum space avail g,GRP_12,GRP_1
1116,2628,password lock receiv venkbghksh login id sv lock pl arrang unlock immedi pghjkanijkraj,GRP_0,GRP_0
1117,3801,ingreso businesscli puedo ingresar businesscli con mi contra,GRP_0,GRP_0
1118,486,unabl print driver found,GRP_0,GRP_0
1119,3346,unabl login erp thomklma contact u outag core switch usa nvyjtmca jhpznds went abl confirm access restor switch came back,GRP_0,GRP_0
1120,7212,drucker tauschen und gogtyek,GRP_24,GRP_24
1121,4370,abend job jobschedul sicold receiv abend job jobschedul sicold,GRP_5,GRP_5
1122,4074,secur incid suspici m rpc m d netbio activ hostnam sourc ip sourc hostnam hostnam destin hostnam lml user name locat sep sm status field sale user yes dsw event log detect least occurr firewal att apac asa compani com drop traffic sourc hostnam destin port one destin devic activ may indic one follow infect host misconfigur firewal misconfigur host port scan author unauthor escal incid via high prioriti ticket phone call per default event handl procedur would like u handl incid differ futur see handl option question concern plea let u know either correspond u via ticket deleg ticket back soc call u ticket escal alert traffic block eplicit notif via medium prioriti ticket phone call automat resolv alert traffic block portal eplicit notif event avail report purpos portal sincer soc technic detail histor various worm malwar use port propag eampl includ w blaster worm msblast lovsan w welchia nachi w reatl port microsoft epmap end point mapper also known dce rpc locat servic port netbio netbio name servic port netbio netbio datagramdnti servic port netbio netbio session servic port microsoft d smb file shatryung addit inform port best practic found follow site refer event data relat event event id event summari intern outbreak tcp occurr count event count host connect inform sourc ip sourc hostnam hostnam sourc port destin hostnam lml destin port connect direct intern protocol tcp devic inform devic ip devic name att apac asa compani com log time utc action block cv score scw event process inform sherlock rule id sle inspector rule id inspector event id ontolog id event type id agent id event detail sep asa inbound tcp connect deni flag syn interfac insid sep asa deni tcp src insid dst outsid access group aclinsid sep asa deni tcp src insid dst outsid access group aclinsid sep asa deni tcp src insid dst outsid access group aclinsid sep asa deni tcp src insid dst outsid access group aclinsid sep asa deni tcp src insid dst outsid access group aclinsid sep asa inbound tcp connect deni flag syn interfac insid sep asa inbound tcp connect deni flag syn interfac insid sep asa deni tcp src insid dst outsid access group aclinsid sep asa deni tcp src insid dst outsid access group aclinsid sep asa deni tcp src insid dst outsid access group aclinsid sep asa deni tcp src insid dst outsid access group aclinsid sep asa deni tcp src insid dst outsid access group aclinsid sep asa deni tcp src insid dst outsid access group aclinsid sep asa deni tcp src insid dst outsid access group aclinsid sep asa deni tcp src insid dst outsid access group aclinsid ascii packet entri packet entri event id event summari intern outbreak tcp occurr count event count host connect inform sourc ip sourc hostnam hostnam sourc port destin hostnam entri destin port connect direct intern protocol tcp devic inform devic ip devic name att apac asa compani com log time utc action block cv score scw event process inform sherlock rule id sle inspector rule id inspector event id ontolog id event type id agent id event detail sep asa deni tcp src insid dst outsid access group aclinsid sep asa deni tcp src insid dst outsid access group aclinsid sep asa inbound tcp connect deni flag syn interfac insid sep asa deni tcp src insid dst outsid access group aclinsid sep asa inbound tcp connect deni flag syn interfac insid sep asa deni tcp src insid dst outsid access group aclinsid sep asa deni tcp src insid dst outsid access group aclinsid sep asa deni tcp src insid dst outsid access group aclinsid sep asa inbound tcp connect deni flag syn interfac insid sep asa inbound tcp connect deni flag syn interfac insid sep asa deni tcp src insid dst outsid access group aclinsid sep asa deni tcp src insid dst outsid access group aclinsid sep asa deni tcp src insid dst outsid access group aclinsid sep asa deni tcp src insid dst outsid access group aclinsid sep asa deni tcp src insid dst outsid access group aclinsid sep asa deni tcp src insid dst outsid access group aclinsid ascii packet entri packet entri append may contain inform origin alert may contain differ sourc destin pair plea view updat ticket via portal secur oper team notifi inform becom avail secur analysi team,GRP_2,GRP_3
1123,6930,password work say account disabl,GRP_0,GRP_2
1124,5456,job job fail jobschedul receiv job job fail jobschedul,GRP_8,GRP_9
1125,5118,circuit outag india telecomvendor mbps circuit pm et site telecomvendor circuit type outag network circuit power plea specifi type outag top cert site yes yes na start pm et schedul mainten power yes na compani maint yes provid maint ticket schedul mainten network yes na compani maint yes provid maint ticket site backup circuit yes yes na backup circuit activ yes yes na site contact notifi phone email na yes na remot dial na yes na equip reset na yes na verifi site work backup circuit yes yes na vendor ticket globaltelecom verizon telecomvendor telecomvendor notifi gsc yes na cert start yes na addit diagnost,GRP_8,GRP_8
1126,2510,password reset request,GRP_0,GRP_0
1127,5371,job job fail jobschedul receiv job job fail jobschedul,GRP_8,GRP_9
1128,7965,drive folder access zugriff auf verzeichni angefragt folder access request benutz id user id karagtfmabenutz die posit titel user posit titl manag commod amerirtcasverzeichni folder hostnam item purchasingart de zugriff type access read full control full controlnam de vorgesetzten manag name,GRP_12,GRP_34
1129,5255,abend job jobschedul job receiv abend job jobschedul job,GRP_9,GRP_8
1130,665,vip user unabl join skype meet etern vendor,GRP_0,GRP_0
1131,2859,erp password lock receiv hi plea unblock erp password userid hegdthi gnasmtv cwtsvkm,GRP_0,GRP_0
1132,4323,job sicold fail jobschedul receiv job sicold fail jobschedul,GRP_5,GRP_5
1133,642,outlook launch outlook launch contact connect user system use teamview user confirm use m crm tri repair m offic restart pc tri reconfigur outlook take time outlook ver user mention call u back tomorrow ticket nunber plea help user,GRP_0,GRP_0
1134,2436,window account lock,GRP_0,GRP_0
1135,176,skype error log,GRP_0,GRP_0
1136,5216,abend job jobschedul sicold receiv abend job jobschedul sicold,GRP_5,GRP_8
1137,1328,need usa remot access carolutyu magyar repair prepul system use usa factori need usa remot access carolutyu magyar repair prepul system part usanet use usa factori carolutyu consult use past creat custom databas applic support busi product floor window id vvmagyc requir vpn access also along administr right repair sql databas system hour intern resourc usa usa abl resolv,GRP_19,GRP_0
1138,786,benefit app ssp receiv benefit solver applic singl sign portal someon plea assist get ad,GRP_2,GRP_0
1139,6866,connect issu receiv dear team plea help rais ticket network team user slkgzdj wpytevu work remot erp system keep get kick without abl continu work,GRP_0,GRP_2
1140,6896,erp receiv tri access point sale data tell author plea author give access cube attach file open connect give follow messag cid,GRP_0,GRP_2
1141,3767,collaborationplatform ask login page plea assist keep account log,GRP_0,GRP_0
1142,91,take email permiss person phone name vdhfylanguag browser microsoft internet eploreremail custom number summari scrap old phone mail configur take permiss set view mail phone,GRP_0,GRP_0
1143,3658,tfrbwoua aegpkruc unabl print pdf,GRP_0,GRP_0
1144,6194,hostnam alwaysupservic ee wrong number instanc process alwaysupservic ee hostnam alwaysupservic ee wrong number instanc process alwaysupservic ee epect instanc gte found,GRP_14,GRP_14
1145,4094,whenev open email jpg attach alway get secur warn,GRP_0,GRP_3
1146,6877,secur incid possibl adwind malwar trojan rql sourc ip system name rqluser name qhdcnmj caflvjrn vefghgarr locat usasep sm status updatesfield sale user yes nodsw event log see event data relat event event id event summari vid adwind malwar ssl certif detect inbound occurr count event count host connect informationsourc ip sourc hostnam foreach rcp enceinjuri net sourc port sourc ip geoloc barcelona espdestin ip destin hostnam rql destin port connect direct incomingprotocol tcpdevic informationdevic ip devic name isensor compani comlog time utcact blockedvendor eventid cv score vendor prioriti vendor version scw event process informationsherlock rule id sle inspector rule id inspector event id ontolog id event type id agent id event detail vid adwind malwar ssl certif detect inbound classif none prioriti action acceptpass impactflag impact block vlan mpls label pad sensor id event id time src ip dst ip sport ityp dport icod proto sartlgeo lhqksbd tcp ttl tos id iplen dgmlen df seq efd ack daedb win tcplen pcap secur ascii packet pcap ascii w e l e g p w o li ti u f w q c w h u fr u assylia inc u assylia z z u fr u assylia inc u assylia h v n c w z u p c e b q p tltz p zw b wh u g b gb p ac l r p h p z cy z w p g f g b dj oy j h h z u u n n z h p qko u f hn p u n e cn w u h c b ik z h r z k gt z v l fn r p e g q f p k e j u q z w lcbq g f j h n kd l r g wd e u pcap ascii e packet pcap c f c de e w e e c e l bf e dd e ef e g da edb cc p f cf f c w o c beb c ae b li ti u db eef c f df f f w q f bf cc bf ba f cc e c ff c b f f bd w b f b h c b sartlgeo lhqksbd u fr c c u assylias e e f inc u af c ssylia f z b z u fr u c c e e assylia inc f c u assyli fd h f dada b c bdf cc v c ac ee cb eb b dea n bf ff eaeb bda fd e c w afe f ae f fc z u b dd e aeb ef ea eb p c b bbb bcb c c e bf def ca dc aa b q e c bef aae c c bf eb p tltz f c b abca ce f df ef f p ea c ed c cf def f zw b w cf fb bb ca h def aeb f u g b fa f e daa b ac fe gb p bd ef ed deab e c ac cc ada df b dca acc l r f bb ec ef f b cfe ae p h cfef c f f cec fb p da db e c b bb z cy e ad ec f f z w p g cb c f bdc b cb f g b djb acf f cc da ab b eeb oy j c cd cfc e c ab ba h h zd da sic fcd ad fb e e c ff eed eb f f f e b f eaf u u ec ce de f n n z f b h b ae aff f ef ff ad p bc bf f aee b dd qko e si fad ef cfec ca e eed c cb bbf ef ccf de cc df ba e c f u f f ea e cb cd b cae hn p u n f bba db dd f ef e fd dc ef f ec eae cn b fad e ef ebd w u c c f ed bf f c h c b fd bf fba eb ac ik z h e fc b ca bfb b r f c fff fdb z k g ae c e bf dbe e bb dd de db abb z e cac c ec f da bba v l cd da ef cf bfb e e ba fn bb b b fd ee c r p e b fb c ede si c g q aa bd e cf f f f p b f cf e bcd c e k e af c bb fb f j ab ba bc fb ef dca u q ac bfda c dc e ab f adc z w b c b e c aa f eba ac ca c lcbq g fd abc ad ddb cb df e af c j e eba dc dc e cfb eb n kd f c dba cd l r g b df cc adc ce f wd f b af ba f e u edb pcap e,GRP_2,GRP_2
